"","ID","DD_Trial","DD_Today","DD_Later","DD_Time","DD_Choice","DD_rt","DD_TrialStart","DD_TrialEnd"
"1262","119",38,19.52,24.4,6,"Now",3.936,197.643,203.357
"1263","119",39,20.06,27.08,3,"Later",0.469,206.134,208.389
"1264","119",40,23.8,24.99,4,"Now",1.601,210.346,213.721
"1265","119",41,27.65,31.79,1,"Later",0.348,215.878,217.999
"1266","119",42,17.25,18.11,5,"Now",0.077,220.358,222.194
"1267","119",43,19.87,20.86,1,"Later",0.008,225.522,227.292
"1268","119",44,25.49,29.31,6,"Now",0.08,230.019,231.873
"1269","119",45,26.04,29.95,5,"Now",0.606,233.98,236.351
"1270","119",46,23.93,32.3,6,"Later",0.196,237.607,239.578
"1271","119",47,23.97,29.96,5,"Now",1.357,242.086,245.21
"1272","119",48,18.91,19.86,6,"Now",0.186,246.633,248.586
"1273","119",49,22.77,34.15,6,"Later",0.027,250.36,252.147
"1274","119",50,28.19,31.01,2,"Later",0.608,253.218,255.589
"1275","119",51,21.81,25.08,2,"Later",1.394,257.129,260.286
"1276","119",52,20.22,22.24,5,"Now",0.23,263.013,265.017
"1277","119",53,22.82,28.53,2,"Later",0.052,266.255,268.075
"1278","119",54,25.14,37.72,4,"Later",0.493,271.821,274.076
"1279","119",55,21.6,32.41,2,"Later",0.193,275.498,277.453
"1280","119",56,24.05,26.45,3,"Now",2.31,278.741,282.818
"1281","119",57,20.99,28.33,5,"Later",2.011,284.975,288.751
"1282","119",58,16.92,25.38,5,"Later",1.354,289.889,293.014
"1283","119",59,15.04,15.79,3,"Now",0.417,296.658,298.847
"1284","119",60,23.53,31.77,2,"Later",0.062,301.021,302.857
"1285","119",61,17.35,21.69,4,"Later",2.112,304.146,308.023
"1286","119",62,25.06,28.82,3,"Later",0.182,310.381,312.335
"1287","119",63,25.36,27.9,1,"Now",0.246,314.894,316.915
"1288","119",64,24.04,36.05,3,"Later",1.154,318.721,321.645
"1289","119",65,19.23,24.04,3,"Later",2.081,322.85,326.692
"1290","119",66,24.22,32.69,4,"Later",0.924,330.455,333.145
"1291","119",67,7.35,11.02,1,"Later",1.443,336.305,339.513
"1292","119",68,20.61,27.82,1,"Later",0.435,341.135,343.34
"1293","119",69,21.14,23.25,4,"Later",2.579,346.016,350.359
"1294","119",70,18.45,19.37,2,"Now",0.295,352.501,354.556
"1295","119",71,21.69,24.95,4,"Now",1.214,356.262,359.235
"1296","119",72,16.36,20.45,1,"Later",0.369,360.306,362.445
"1297","120",1,21.35,26.69,4,"Now",1.016,0.041,2.831
"1298","120",2,26.7,40.05,1,"Later",3.764,4.236,9.768
"1299","120",3,17.23,18.09,6,"Now",1.196,11.407,14.364
"1300","120",4,25.12,28.88,1,"Now",4.314,16.337,22.42
"1301","120",5,21.35,24.55,4,"Now",0.378,25.313,27.451
"1302","120",6,29.96,37.45,5,"Now",2.295,29.876,33.936
"1303","120",7,22.31,23.43,1,NA,NA,37.264,43.547
"1304","120",8,21.94,32.9,4,"Now",1.048,47.443,50.266
"1305","120",9,22.61,23.74,4,"Now",3.342,51.604,56.717
"1306","120",10,30.96,34.05,2,"Now",0.685,59.861,62.317
"1307","120",11,17.2,23.22,4,"Now",2.548,64.19,68.501
"1308","120",12,22.28,30.08,2,"Now",0.639,69.74,72.145
"1309","120",13,12.21,12.82,2,"Now",1.601,74.185,77.561
"1310","120",14,5.75,6.32,4,"Now",0.184,78.882,80.854
"1311","120",15,14.84,17.07,6,"Now",0.706,83.128,85.6
"1312","120",16,17.8,20.47,2,"Now",0.598,88.693,91.066
"1313","120",17,17.31,23.37,6,"Now",1.409,94.209,97.384
"1314","120",18,19.51,26.34,1,"Now",2.311,100.628,104.722
"1315","120",19,13.92,17.4,3,"Now",1.218,106.561,109.552
"1316","120",20,26.24,28.87,3,NA,NA,113.481,119.764
"1317","120",21,13.24,19.86,6,"Now",0.796,122.055,124.611
"1318","120",22,24.93,37.39,2,NA,NA,127.186,133.469
"1319","120",23,19.03,23.79,6,"Now",0.975,135.644,138.384
"1320","120",24,19.06,20.97,6,"Now",0.244,141.895,143.9
"1321","120",25,22.05,27.57,1,"Now",1.13,144.937,147.827
"1322","120",26,23.91,35.86,5,"Later",0.785,149.45,152.006
"1323","120",27,23.31,25.64,1,"Now",0.398,153.244,155.416
"1324","120",28,21.36,22.43,5,"Now",1.924,158.726,162.419
"1325","120",29,13.86,15.94,3,"Now",3.739,163.808,169.322
"1326","120",30,17.03,22.99,3,"Now",0.244,171.078,173.083
"1327","120",31,12.78,14.69,5,"Now",0.214,176.293,178.281
"1328","120",32,20.31,22.34,5,"Now",3.522,181.625,186.922
"1329","120",33,17.44,23.54,5,"Now",0.762,190.233,192.755
"1330","120",34,15.3,16.07,3,"Now",3.202,194.729,199.691
"1331","120",35,20.41,30.62,3,"Later",0.491,201.431,203.687
"1332","120",36,21.34,26.68,2,"Now",0.452,205.727,207.949
"1333","120",37,23.69,31.98,2,NA,NA,236.598,242.882
"1334","120",38,20.61,30.92,5,"Later",1.04,245.323,248.13
"1335","120",39,18.59,25.1,3,"Now",2.203,249.919,253.896
"1336","120",40,13.57,14.25,2,"Now",0.087,255.469,257.323
"1337","120",41,11.38,15.37,4,"Now",1.636,259.079,262.487
"1338","120",42,26.08,35.21,5,"Later",0.881,264.009,266.666
"1339","120",43,11.68,17.51,4,"Now",0.458,269.793,272.015
"1340","120",44,12.87,19.3,3,"Now",0.335,274.924,277.045
"1341","120",45,19.14,23.92,3,"Now",0.674,278.217,280.656
"1342","120",46,22.77,26.18,3,"Now",0.38,284.184,286.339
"1343","120",47,15.72,17.29,5,"Now",0.083,290.368,292.222
"1344","120",48,25.44,29.25,4,"Now",0.279,293.644,295.699
"1345","120",49,12.51,13.14,1,"Now",0.311,297.572,299.643
"1346","120",50,23.98,29.98,6,"Now",0.95,303.021,305.744
"1347","120",51,19.84,20.84,6,NA,NA,307.216,313.499
"1348","120",52,18.9,19.84,3,"Now",0.598,315.172,317.544
"1349","120",53,16.89,17.73,4,"Now",0.295,320.771,322.843
"1350","120",54,12.44,13.06,5,"Now",0.362,324.833,326.954
"1351","120",55,20.62,22.68,6,"Now",0.184,328.242,330.196
"1352","120",56,15.72,19.65,1,"Now",0.219,333.407,335.395
"1353","120",57,21.67,29.25,1,"Now",0.715,338.305,340.811
"1354","120",58,21.15,24.32,6,"Now",3.31,342.517,347.596
"1355","120",59,18.08,19.89,3,"Now",3.683,351.208,356.656
"1356","120",60,20.23,30.35,1,"Later",0.953,360.601,363.325
"1357","120",61,23.04,26.49,5,"Now",0.849,364.529,367.152
"1358","120",62,25.25,27.78,2,"Now",0.2,370.747,372.718
"1359","120",63,18.86,20.75,1,"Now",1.232,373.756,376.763
"1360","120",64,19.08,23.85,2,"Now",1.394,379.856,383.014
"1361","120",65,12.01,15.01,5,"Now",1.789,386.525,390.084
"1362","120",66,10.83,13.54,4,"Now",0.318,392.325,394.413
"1363","120",67,22.11,33.17,6,"Now",3.583,397.707,403.054
"1364","120",68,24.71,37.07,2,"Later",4.336,405.93,412.047
"1365","120",69,18.43,20.27,4,"Now",0.729,415.826,418.315
"1366","120",70,23.17,31.28,6,"Now",1.846,420.205,423.814
"1367","120",71,10.08,11.6,2,"Now",1.476,425.135,428.377
"1368","120",72,17.65,20.3,1,"Now",0.629,430.534,432.923
"1369","121",1,17.51,26.27,4,NA,NA,0.064,6.348
"1370","121",2,15.53,17.86,6,"Now",2.683,7.686,12.147
"1371","121",3,19.13,21.04,2,"Later",2.817,16.009,20.605
"1372","121",4,21.92,25.21,3,"Now",1.025,23.698,26.488
"1373","121",5,24.52,36.77,1,"Later",1.257,28.378,31.402
"1374","121",6,9.41,10.35,6,"Now",1.488,33.475,36.734
"1375","121",7,15.62,16.4,2,"Later",3.253,38.022,43.034
"1376","121",8,10.8,14.58,5,"Later",2.045,45.142,48.952
"1377","121",9,21.55,29.09,1,"Later",1.583,52.764,56.122
"1378","121",10,8.84,13.26,6,"Later",1.706,58.497,61.972
"1379","121",11,19.84,20.83,3,"Now",2.052,63.127,66.953
"1380","121",12,19,19.95,1,"Later",2.551,69.261,73.572
"1381","121",13,18.62,25.14,2,"Later",0.818,77.585,80.174
"1382","121",14,14.84,18.55,2,"Later",1.683,81.295,84.771
"1383","121",15,33.29,34.95,6,"Now",1.827,87.112,90.704
"1384","121",16,18.6,19.53,5,"Now",2.225,93.329,97.323
"1385","121",17,9.81,14.72,5,"Later",1.929,98.962,102.655
"1386","121",18,14.46,15.9,4,"Now",4.056,104.795,110.611
"1387","121",19,23.05,28.81,1,"Later",0.825,113.002,115.592
"1388","121",20,17.36,21.7,3,"Later",0.962,117.297,120.021
"1389","121",21,15.95,19.94,4,"Later",0.728,123.315,125.804
"1390","121",22,19.01,21.86,1,"Later",1.322,129.081,132.172
"1391","121",23,22.02,33.04,2,"Later",0.723,133.544,136.033
"1392","121",24,11.15,12.26,1,"Later",0.439,139.995,142.2
"1393","121",25,20.05,23.05,5,"Now",1.447,146.197,149.405
"1394","121",26,21.61,24.85,4,"Later",3.024,152.698,157.494
"1395","121",27,16.69,22.53,6,"Later",1.743,161.156,164.665
"1396","121",28,22.77,25.05,5,"Now",0.149,168.51,170.431
"1397","121",29,20.17,22.19,3,"Later",2.643,173.056,177.484
"1398","121",30,19.11,28.67,3,"Later",0.706,179.057,181.529
"1399","121",31,26.65,35.97,3,"Later",1.245,184.807,187.813
"1400","121",32,17.6,22,5,"Later",1.035,189.136,191.942
"1401","121",33,19.38,26.16,4,"Later",1.522,193.097,196.388
"1402","121",34,8.62,10.77,6,"Now",0.855,197.643,200.266
"1403","121",35,23.42,24.59,4,"Now",1.374,201.437,204.578
"1404","121",36,25.69,29.54,2,"Later",1.495,206.635,209.894
"1405","121",37,17.65,26.47,1,"Later",1.465,214.825,218.067
"1406","121",38,23.26,24.42,6,"Now",0.977,220.074,222.814
"1407","121",39,27.07,33.83,2,"Later",0.592,224.77,227.126
"1408","121",40,24.95,26.2,3,"Now",0.757,228.598,231.121
"1409","121",41,24.72,28.43,4,"Later",1.611,233.127,236.503
"1410","121",42,16.95,19.49,5,"Later",0.094,238.86,240.715
"1411","121",43,25.77,27.05,5,"Now",1.057,242.721,245.545
"1412","121",44,14.04,16.15,3,"Now",0.869,247.301,249.941
"1413","121",45,23.26,34.89,5,"Later",0.275,251.68,253.718
"1414","121",46,9.47,9.95,1,"Later",0.846,254.956,257.563
"1415","121",47,17.3,23.35,5,"Later",0.023,259.987,261.774
"1416","121",48,25.15,33.96,2,"Later",1.057,263.882,266.705
"1417","121",49,19.51,26.34,3,"Later",1.214,268.06,271.051
"1418","121",50,16.06,16.86,2,"Now",2.228,274.662,278.656
"1419","121",51,14.9,16.39,4,"Later",1.028,281.398,284.188
"1420","121",52,15.58,21.04,6,"Later",1.189,286.647,289.603
"1421","121",53,14.89,18.61,4,"Later",1.297,292.162,295.22
"1422","121",54,17.88,24.14,1,"Later",0.141,298.029,299.933
"1423","121",55,19.1,21.96,2,"Later",0.668,301.054,303.493
"1424","121",56,18.16,27.24,6,"Later",1.52,305.667,308.959
"1425","121",57,30.16,45.24,4,"Later",1.145,311.802,314.709
"1426","121",58,14.18,15.59,3,"Now",2.187,317.184,321.144
"1427","121",59,19.68,29.52,3,"Later",2.926,324.237,328.932
"1428","121",60,12.3,18.45,2,"Later",0.913,330.706,333.379
"1429","121",61,22.4,28,3,"Later",0.974,336.957,339.696
"1430","121",62,26.58,30.57,1,"Later",0.217,340.818,342.805
"1431","121",63,23.4,25.74,6,"Now",1.049,344.929,347.753
"1432","121",64,21.53,26.91,6,"Now",1.456,349.843,353.068
"1433","121",65,21.16,23.28,1,"Later",1.138,354.824,357.731
"1434","121",66,16.48,17.3,4,"Now",3.166,359.621,364.551
"1435","121",67,25.85,28.43,5,"Later",0.501,365.621,367.894
"1436","121",68,15.21,17.49,6,"Now",1.017,369.098,371.888
"1437","121",69,25.25,27.77,2,"Later",2.511,374.196,378.473
"1438","121",70,17.66,22.07,1,"Later",0.138,382.352,384.257
"1439","121",71,18.43,23.04,5,"Later",4.005,386.581,392.362
"1440","121",72,11.02,14.88,4,"Later",1.337,393.635,396.742
"1441","122",1,30.74,41.5,4,"Now",1.281,0.087,3.144
"1442","122",2,21.36,24.56,3,"Now",2.778,7.158,11.702
"1443","122",3,25.44,31.79,5,"Now",1.208,14.378,17.352
"1444","122",4,28.58,38.58,6,NA,NA,19.325,25.609
"1445","122",5,25.43,26.71,5,"Now",1.134,29.605,32.512
"1446","122",6,19.41,24.27,2,"Now",2.552,35.555,39.883
"1447","122",7,24.09,36.14,6,"Now",1.726,41.589,45.081
"1448","122",8,26.63,33.29,6,"Now",0.526,46.653,48.941
"1449","122",9,31.34,34.47,5,"Now",0.86,50.263,52.885
"1450","122",10,20.71,23.82,5,"Now",0.306,54.408,56.479
"1451","122",11,17.55,20.18,4,"Now",0.347,59.256,61.393
"1452","122",12,24.44,28.11,2,"Now",0.574,64.788,67.126
"1453","122",13,18.45,20.29,6,"Now",0.475,69.568,71.807
"1454","122",14,16.49,17.31,6,"Now",0.277,74.198,76.253
"1455","122",15,18.34,22.92,4,"Now",0.366,79.012,81.149
"1456","122",16,18.74,21.56,6,"Now",0.584,82.355,84.71
"1457","122",17,19.01,20.91,1,"Now",0.301,86.918,88.989
"1458","122",18,21.77,22.86,1,"Now",1.023,91.564,94.37
"1459","122",19,11.39,12.53,2,"Now",0.377,97.698,99.836
"1460","122",20,21.09,28.47,2,"Now",0.145,101.058,102.979
"1461","122",21,21.58,22.66,2,"Now",0.538,106.29,108.594
"1462","122",22,21.65,22.74,4,"Now",0.346,111.889,114.01
"1463","122",23,27.8,34.75,1,"Now",0.549,117.99,120.312
"1464","122",24,18.07,27.11,4,NA,NA,121.901,128.183
"1465","122",25,19.63,29.44,5,"Now",3.501,129.406,134.668
"1466","122",26,16.32,17.95,3,"Now",0.567,136.492,138.847
"1467","122",27,15.37,16.14,3,"Now",0.195,140.136,142.09
"1468","122",28,24.03,32.44,5,"Now",0.972,143.496,146.235
"1469","122",29,11.5,17.26,3,"Now",0.2,149.011,150.983
"1470","122",30,24.1,26.51,4,"Now",0.431,152.037,154.241
"1471","122",31,25.11,33.9,3,"Now",3.946,155.68,161.395
"1472","122",32,12.46,18.69,1,NA,NA,163.569,169.853
"1473","122",33,25.51,29.33,1,"Now",3.616,171.258,176.638
"1474","122",34,27.2,36.73,1,"Later",2.53,179.866,184.161
"1475","122",35,27.65,41.47,2,"Later",1.786,186.752,190.311
"1476","122",36,10.35,12.94,3,"Now",0.593,192.201,194.557
"1477","122",37,19.83,20.82,4,"Now",0.847,199.923,202.545
"1478","122",38,23.46,25.81,3,"Now",0.491,204.737,206.992
"1479","122",39,7.78,8.17,3,"Now",0.523,209.952,212.239
"1480","122",40,20.99,22.04,2,"Now",0.36,213.378,215.499
"1481","122",41,23.94,25.13,1,"Now",0.565,217.206,219.544
"1482","122",42,16.58,18.24,2,"Now",0.491,221.384,223.639
"1483","122",43,21.35,24.56,2,"Now",0.446,227.685,229.89
"1484","122",44,12.85,16.07,3,"Now",0.887,232.315,234.971
"1485","122",45,15.72,18.07,5,"Now",0.323,236.159,238.247
"1486","122",46,12.18,13.4,6,"Now",0.142,240.773,242.677
"1487","122",47,31.21,35.89,4,"Now",0.537,244.266,246.57
"1488","122",48,14.04,14.74,5,"Now",0.36,250.467,252.588
"1489","122",49,16.54,22.32,6,"Now",0.322,254.361,256.449
"1490","122",50,21,31.51,3,"Now",0.39,258.389,260.561
"1491","122",51,14.6,21.9,6,"Now",0.509,262.535,264.807
"1492","122",52,18.4,24.84,4,"Now",0.418,268.401,270.589
"1493","122",53,25.66,32.08,1,"Now",0.024,272.195,273.983
"1494","122",54,15.27,17.56,6,"Now",0.396,276.391,278.563
"1495","122",55,21.72,27.14,6,"Now",0.39,281.572,283.726
"1496","122",56,27.02,31.08,1,"Now",0.123,285.032,286.92
"1497","122",57,19.71,21.68,1,"Now",0.602,288.442,290.814
"1498","122",58,18.25,24.63,5,"Now",1.114,292.169,295.042
"1499","122",59,30.19,45.28,1,"Later",2.624,298.203,302.597
"1500","122",60,20.94,31.41,2,"Now",3.462,306.51,311.74
"1501","122",61,22.5,28.12,4,"Now",1.052,313.262,316.085
"1502","122",62,22.7,30.65,3,"Now",0.847,319.764,322.37
"1503","122",63,17.57,26.35,5,"Now",1.051,326.233,329.057
"1504","122",64,21.18,26.47,5,"Now",0.229,332.166,334.17
"1505","122",65,24.62,33.24,2,"Now",1.073,335.225,338.065
"1506","122",66,15.57,16.35,6,NA,NA,340.139,346.422
"1507","122",67,27.81,31.99,3,"Now",4.338,348.129,354.228
"1508","122",68,22.06,24.26,4,"Now",3.808,356.218,361.799
"1509","122",69,19.02,20.92,5,"Now",1.881,365.027,368.668
"1510","122",70,21.55,26.94,2,"Now",1.047,370.492,373.298
"1511","122",71,16.8,25.2,4,"Now",1.903,377.211,380.887
"1512","122",72,20.82,28.11,1,"Now",1.043,383.479,386.285
"1513","123",1,15.94,23.92,1,"Later",4.011,0.047,5.829
"1514","123",2,26.23,39.35,6,"Now",3.851,8.621,14.252
"1515","123",3,29.64,32.6,5,"Now",0.521,17.145,19.434
"1516","123",4,17.61,18.49,5,"Now",0.529,21.073,23.378
"1517","123",5,25.66,34.64,6,"Later",1.435,26.288,29.495
"1518","123",6,15.28,17.57,4,"Now",1.195,31.553,34.51
"1519","123",7,28.53,31.38,2,"Now",1.242,35.865,38.872
"1520","123",8,21.92,27.4,5,"Now",0.343,41.916,44.021
"1521","123",9,15.52,17.07,6,"Now",0.383,47.532,49.687
"1522","123",10,24.13,27.75,1,"Later",0.774,53.532,56.071
"1523","123",11,18.64,23.3,1,"Later",0.262,59.165,61.203
"1524","123",12,16.94,22.88,5,"Now",2.552,63.41,67.738
"1525","123",13,24.66,37,4,"Later",1.466,69.745,72.986
"1526","123",14,17.25,23.29,3,"Later",0.594,74.592,76.948
"1527","123",15,12.16,12.77,2,"Now",0.991,78.035,80.792
"1528","123",16,11.24,15.18,2,"Later",3.329,83.618,88.715
"1529","123",17,18.69,25.23,4,"Now",4.39,92.66,98.826
"1530","123",18,14.68,16.88,3,"Now",2.386,101.001,105.178
"1531","123",19,13.59,15.63,6,"Now",0.322,107.185,109.273
"1532","123",20,23.96,26.35,1,"Later",1.304,110.394,113.468
"1533","123",21,17.75,22.19,6,"Now",1.497,115.442,118.7
"1534","123",22,9.81,14.72,2,"Later",0.497,122.562,124.834
"1535","123",23,25.6,29.44,2,"Now",2.267,126.624,130.65
"1536","123",24,18.92,21.75,5,"Now",1.565,132.942,136.267
"1537","123",25,27.91,29.31,1,"Now",2.146,139.577,143.487
"1538","123",26,21.08,26.35,4,"Now",1.592,144.658,148.017
"1539","123",27,17.57,26.36,3,"Later",1.043,150.024,152.831
"1540","123",28,26.48,27.8,3,"Now",0.576,156.091,158.43
"1541","123",29,30.84,33.92,3,"Now",0.265,161.874,163.912
"1542","123",30,23.27,31.41,1,"Later",0.715,165.568,168.057
"1543","123",31,13.56,14.24,6,"Now",0.909,169.629,172.302
"1544","123",32,20.4,30.6,5,"Later",4.004,173.775,179.54
"1545","123",33,30.2,31.71,4,"Now",2.43,181.413,185.607
"1546","123",34,18.22,20.05,4,"Now",0.252,188.734,190.755
"1547","123",35,16.44,20.55,2,"Later",1.229,192.461,195.452
"1548","123",36,27.11,33.89,3,"Later",1.256,198.946,201.971
"1549","123",37,29.87,32.86,1,"Now",3.638,207.437,212.834
"1550","123",38,22.41,28.01,2,"Later",1.254,216.028,219.052
"1551","123",39,16.78,18.45,3,"Now",0.172,220.591,222.529
"1552","123",40,15.07,18.84,1,"Now",1.146,223.8,226.708
"1553","123",41,28.4,42.6,6,"Later",0.452,228.447,230.669
"1554","123",42,19.53,22.46,5,"Now",0.222,232.876,234.864
"1555","123",43,16.91,17.75,1,"Now",2.673,238.793,243.238
"1556","123",44,14.2,15.62,2,NA,NA,244.459,250.742
"1557","123",45,19.76,26.68,5,"Now",1.19,253.836,256.793
"1558","123",46,22.27,30.06,3,"Later",3.266,259.953,264.983
"1559","123",47,18.45,20.29,4,"Now",1.579,266.288,269.63
"1560","123",48,19.16,20.12,5,"Now",0.606,272.573,274.945
"1561","123",49,21.1,22.16,6,"Now",3.082,278.456,283.301
"1562","123",50,24.47,36.71,1,"Later",0.321,285.242,287.33
"1563","123",51,19.91,20.91,3,"Now",0.111,289.972,291.843
"1564","123",52,24.55,28.23,4,"Now",1.047,294.084,296.891
"1565","123",53,17.23,23.25,2,"Later",1.254,298.396,301.42
"1566","123",54,17.6,22.01,6,"Now",0.926,303.845,306.535
"1567","123",55,14.71,22.06,2,"Later",1.182,308.692,311.649
"1568","123",56,26.05,35.17,6,"Later",0.36,314.291,316.413
"1569","123",57,13.98,17.47,5,"Now",2.294,319.189,323.249
"1570","123",58,21.52,24.75,3,"Now",2.018,326.042,329.835
"1571","123",59,19.43,21.38,5,"Now",2.602,333.128,337.506
"1572","123",60,20.69,21.73,2,"Now",1.616,341.034,344.443
"1573","123",61,6.4,7.36,1,"Now",2.647,348.355,352.767
"1574","123",62,21.5,32.25,5,"Later",1.023,355.659,358.45
"1575","123",63,24.37,32.9,4,NA,NA,360.456,366.74
"1576","123",64,18.44,24.89,1,"Later",3.567,370.067,375.414
"1577","123",65,21.91,32.86,4,"Later",3.033,377.889,382.684
"1578","123",66,23.29,29.11,3,"Now",4.101,385.478,391.343
"1579","123",67,9.11,10.48,6,NA,NA,394.319,400.619
"1580","123",68,18.31,22.89,4,"Now",1.607,402.292,405.666
"1581","123",69,13.17,13.83,4,NA,NA,407.039,413.322
"1582","123",70,12.79,19.19,3,"Later",1.442,417.001,420.209
"1583","123",71,13.64,15,6,"Now",0.213,423.503,425.491
"1584","123",72,21.92,25.21,2,"Later",0.816,428.283,430.955
"1585","124",1,17.21,25.82,5,NA,NA,0.049,6.331
"1586","124",2,22.61,26,5,"Now",1.294,8.322,11.396
"1587","124",3,22.14,24.36,3,"Now",1.283,13.503,16.561
"1588","124",4,12,12.6,5,"Now",0.611,18,20.372
"1589","124",5,16.36,24.53,1,"Later",1.502,23.198,26.473
"1590","124",6,11.2,11.76,3,"Now",0.939,28.663,31.37
"1591","124",7,16.17,20.21,3,"Later",0.721,33.794,36.283
"1592","124",8,24.47,28.14,2,"Later",1.371,39.527,42.669
"1593","124",9,30.35,34.9,6,"Later",1.575,46.163,49.505
"1594","124",10,18.99,28.48,4,"Later",2.083,51.144,54.987
"1595","124",11,25.03,31.29,6,"Later",1.365,56.342,59.483
"1596","124",12,27.15,29.87,2,"Later",0.993,61.875,64.63
"1597","124",13,18.59,23.24,4,"Later",0.907,66.504,69.177
"1598","124",14,10.57,14.27,6,"Now",0.561,73.073,75.412
"1599","124",15,10.48,11,6,"Now",1.156,77.87,80.793
"1600","124",16,15.9,21.47,1,"Later",0.74,82.751,85.257
"1601","124",17,18.47,23.08,5,"Later",1.517,87.247,90.537
"1602","124",18,26.5,30.48,1,"Later",0.791,92.061,94.632
"1603","124",19,29.52,30.99,1,"Later",0.304,95.771,97.841
"1604","124",20,20.13,22.15,1,"Later",0.391,100.652,102.807
"1605","124",21,12.94,19.41,3,"Later",0.63,106.134,108.523
"1606","124",22,14.38,15.1,2,"Later",0.516,112.335,114.624
"1607","124",23,24.84,31.05,2,"Later",0.473,116.146,118.384
"1608","124",24,21.78,25.05,4,"Later",1.68,120.658,124.1
"1609","124",25,17.77,20.44,3,"Later",0.813,125.238,127.811
"1610","124",26,27.2,28.56,4,"Now",1.255,130.236,133.26
"1611","124",27,16.8,22.68,5,"Later",0.923,136.871,139.561
"1612","124",28,18.12,24.47,2,"Later",0.714,141.401,143.907
"1613","124",29,16.97,22.92,4,"Later",1.308,145.463,148.536
"1614","124",30,25.24,27.76,5,"Later",0.197,149.775,151.745
"1615","124",31,19.01,23.76,1,"Later",0.541,153.87,156.174
"1616","124",32,21.74,32.61,2,"Later",0.469,159.486,161.724
"1617","124",33,28.07,30.88,4,"Now",1.329,164.45,167.541
"1618","124",34,16.09,24.14,6,"Now",0.516,170.35,172.638
"1619","124",35,28.95,39.09,3,"Later",0.756,175.632,178.155
"1620","124",36,20.54,22.6,6,"Now",1.448,179.827,183.034
"1621","124",37,13.61,18.38,6,"Now",1.337,191.978,195.086
"1622","124",38,18.38,20.22,6,"Now",0.626,196.809,199.197
"1623","124",39,21.94,24.14,4,"Now",0.677,201.99,204.428
"1624","124",40,20.77,25.97,1,"Later",0.256,205.467,207.488
"1625","124",41,20.07,25.09,3,"Later",0.33,209.913,212.018
"1626","124",42,17.14,23.15,3,"Later",0.326,213.573,215.661
"1627","124",43,15.93,18.32,3,"Later",0.592,217.25,219.605
"1628","124",44,20.07,25.09,5,"Later",0.24,222.499,224.503
"1629","124",45,25.06,26.32,4,"Now",1.244,226.543,229.551
"1630","124",46,22.75,25.02,3,"Now",1.308,232.728,235.802
"1631","124",47,24.46,36.69,6,"Later",0.247,237.508,239.528
"1632","124",48,26.31,35.52,1,"Later",0.482,241.92,244.175
"1633","124",49,21.45,24.67,6,"Now",1.034,246.049,248.856
"1634","124",50,19.97,29.95,4,"Later",0.72,251.698,254.187
"1635","124",51,18.45,20.29,1,"Later",0.749,255.526,258.049
"1636","124",52,10.16,15.25,3,"Later",0.816,259.554,262.143
"1637","124",53,28.15,42.22,1,"Later",0.495,263.549,265.804
"1638","124",54,19.96,24.95,6,"Now",1.662,268.613,272.038
"1639","124",55,23.42,29.27,4,"Later",1.124,273.159,276.05
"1640","124",56,26.02,29.92,4,"Now",1.009,279.21,281.983
"1641","124",57,25.39,29.2,1,"Later",0.48,284.274,286.529
"1642","124",58,20.78,22.85,5,"Now",0.704,287.651,290.124
"1643","124",59,17.46,23.58,4,"Now",0.768,292.699,295.237
"1644","124",60,25.63,28.19,2,"Later",0.633,296.442,298.848
"1645","124",61,9.89,10.39,1,"Later",0.359,301.908,304.029
"1646","124",62,18.73,25.29,5,"Now",0.702,306.989,309.461
"1647","124",63,16.72,17.56,2,"Later",0.338,310.817,312.921
"1648","124",64,16.92,17.77,3,"Now",0.563,314.745,317.067
"1649","124",65,23.7,24.89,6,"Now",0.849,319.074,321.696
"1650","124",66,18.47,19.39,5,"Now",0.731,323.135,325.64
"1651","124",67,20.84,26.05,2,"Later",0.397,329.303,331.474
"1652","124",68,20.28,30.42,2,"Later",0.33,334.618,336.706
"1653","124",69,12.51,14.38,5,"Now",1.865,338.178,341.803
"1654","124",70,18.6,21.39,2,"Later",0.415,345.699,347.887
"1655","124",71,20.8,31.19,5,"Now",0.096,349.443,351.314
"1656","124",72,20.85,28.15,2,"Later",0.4,353.739,355.927
"1657","125",1,30.17,33.19,5,"Now",1.953,0.04,3.766
"1658","125",2,21.78,25.04,3,"Now",1.058,5.038,7.861
"1659","125",3,26.73,36.08,2,"Later",1.591,10.804,14.163
"1660","125",4,24.43,32.98,1,"Later",1.402,17.256,20.43
"1661","125",5,24.82,33.51,4,"Now",3.701,22.069,27.534
"1662","125",6,17.62,19.38,4,"Now",0.695,28.571,31.027
"1663","125",7,27.15,29.87,3,"Now",1.009,34.689,37.462
"1664","125",8,19.12,25.81,6,"Later",1.645,40.054,43.462
"1665","125",9,23.46,24.63,1,"Now",0.363,45.887,48.026
"1666","125",10,18.18,19.09,2,"Now",0.487,51.236,53.49
"1667","125",11,24.75,37.12,6,"Later",0.372,56.902,59.04
"1668","125",12,25.52,38.28,2,"Later",0.107,60.863,62.734
"1669","125",13,19.61,26.48,5,"Later",0.57,64.825,67.163
"1670","125",14,20.14,25.17,3,"Now",1.305,70.842,73.933
"1671","125",15,14.4,21.6,5,"Later",0.525,77.294,79.582
"1672","125",16,20.12,23.14,5,"Now",0.316,81.255,83.359
